caseNumber,steps,temperature,intensityOfUse,humidity,degradationState,degradationAfterTreatment,productionVolume,treatment,cumulativeProduction
77,44,11.787235808247416,7.611911271402944,19.852971676824055,27.738281249231278,-232.02670423991654,1795.0071093751385,1,83961.82674927088
77,45,3.3458941060140086,1.9382452294654726,23.41808417773772,104.49719342685606,,1979.100561314629,0,85940.92731058551
77,46,12.556957449344335,8.320459204456737,20.848473328884705,228.4412094363618,,1954.3117581127278,0,87895.23906869824
77,47,11.99839443682666,9.174789141268878,20.4897814987658,85.70358348945079,-217.0122481946401,1784.573354971899,1,89679.81242367013
77,48,12.787465737959282,12.787774310924974,20.139667259854058,0.0,-153.61268678803802,1800.0,1,91479.81242367013
77,49,16.477126736567993,6.521627782114711,17.923447156458955,0.0,-13.342351560617919,1800.0,1,93279.81242367013
78,0,4.671047334417861,10.44588178313232,20.498084342835806,86.64807090153737,,1982.6703858196925,0,1982.6703858196925
78,1,7.328565309381907,3.5225021928540485,11.356141336057727,0.0,-165.88837768360085,1800.0,1,3782.6703858196925
78,2,13.017230567558478,7.480915022500879,21.714401824048213,52.64627360870748,,1989.4707452782586,0,5772.141131097951
78,3,10.146062691105495,10.627103857903744,19.040741133143893,180.15119676292332,,1963.9697606474156,0,7736.110891745367
78,4,11.58665353929774,7.084575073253469,20.600711699753212,216.9281540764785,,1956.6143691847044,0,9692.72526093007
78,5,-2.9733209352410377,17.184482006055568,21.11412080726881,148.5864919361494,-270.132941248145,1773.2544314514932,1,11465.979692381565
78,6,3.626049541867129,10.636069891549084,19.96036599416312,0.0,-208.09602597799088,1800.0,1,13265.979692381565
78,7,10.973385990229758,12.748728654135384,20.017482934054375,0.0,-68.65724429494823,1800.0,1,15065.979692381565
78,8,16.808632659552913,12.066697268257972,16.920836986854468,0.0,-129.9880700975265,1800.0,1,16865.979692381563
78,9,3.7734125782784202,12.422574533471376,28.812306373717984,0.0,-119.62462748260127,1800.0,1,18665.979692381563
78,10,8.760263171626438,6.705817596150391,20.157668674549402,176.2058181048563,,1964.758836379029,0,20630.738528760594
78,11,15.285473095845816,8.035715941352512,20.090449846727797,280.65476926255616,,1943.869046147489,0,22574.60757490808
78,12,0.020482409680836255,4.856233482277677,27.00521074125576,138.29709709307093,-211.49857423387067,1775.1065225232473,1,24349.71409743133
78,13,9.874679637502986,5.935498128101363,21.666189262216328,0.0,-179.04637769796946,1800.0,1,26149.71409743133
78,14,10.221962936765495,10.723608335723537,17.472687444641686,85.63426868047492,,1982.8731462639053,0,28132.587243695234
78,15,3.5814655909779,11.43968712827331,17.526442741776357,136.67548457920273,,1972.6649030841597,0,30105.252146779396
78,16,7.3544583903865535,4.450731960557329,12.729783515229283,23.813256789290584,-228.23991791206242,1795.7136137779278,1,31900.965760557323
78,17,8.467165353600814,11.083807541367511,14.288171420389844,0.0,-162.53417392678264,1800.0,1,33700.96576055732
78,18,11.612260250843388,9.246317369450571,17.769224441374696,168.81677957114104,,1966.2366440857718,0,35667.202404643096
78,19,7.599381977336533,12.289633274507517,22.99587568656596,322.3545106974063,,1935.5290978605187,0,37602.731502503615
78,20,5.331317632340034,7.35392336300752,22.393542804279743,172.63186002737316,-233.9562804095132,1768.926265195073,1,39371.657767698685
78,21,4.494818809765562,6.9011761080901435,20.086420996516942,260.67851589482814,,1947.8642968210345,0,41319.52206451972
78,22,7.871966886459054,11.48456892254174,25.350122993436738,321.70191760071583,,1935.6596164798568,0,43255.18168099958
78,23,7.441217121605282,11.406335639803013,24.087345051072248,432.0015210171855,,1913.5996957965629,0,45168.78137679614
78,24,7.319918446177157,11.042333709100626,21.407715247078283,586.4562455438121,,1882.7087508912377,0,47051.49012768738
78,25,4.718823539078144,9.276816260847605,30.097805852140496,647.5819917823957,,1870.483601643521,0,48921.9737293309
78,26,8.460401170875008,11.599059561223955,23.751121027576755,475.5092484945749,-243.73592314216057,1714.4083352709767,1,50636.38206460187
78,27,1.7732004453187553,8.748220630674446,23.05248288336079,544.6994260566976,,1891.0601147886607,0,52527.442179390535
78,28,16.02114556583293,8.804305991800856,13.46751151965737,463.79685289078606,-214.36466224103816,1716.5165664796586,1,54243.95874587019
78,29,22.360651447385976,6.650720015581814,19.753398348922058,576.2646755776137,,1884.7470648844774,0,56128.70581075467
78,30,14.159815632468739,9.919849869794465,15.776683506398108,702.8025098752113,,1859.4394980249579,0,57988.14530877963
78,31,-1.4843918517321057,4.955883322807189,25.579059180235106,621.1612320252882,-234.64303059134227,1688.1909782354483,1,59676.33628701508
78,32,7.922292546128306,9.0643496746344,13.132611454351398,689.2776877317717,,1862.1444624536457,0,61538.48074946873
78,33,7.784784972591062,11.697813698457738,16.95060823421725,818.8960041379681,,1836.2207991724063,0,63374.70154864113
78,34,7.724851879264527,8.441363701564402,17.811751333801617,626.1856565379317,-256.8630391230481,1687.2865818231724,1,65061.988130464306
78,35,9.599151620385065,7.53172251080818,19.58873583250643,788.2255409429117,,1842.3548918114175,0,66904.34302227572
78,36,12.893885467656915,11.171868023129433,16.221752433034585,602.9807293979951,-249.43497521992253,1691.4634687083608,1,68595.80649098408
78,37,14.240022235767892,3.571026139191523,15.890520209329285,440.55523667736054,-236.74264159173515,1720.7000573980752,1,70316.50654838215
78,38,7.875430144149919,14.310158213151798,22.805860526809333,229.01084540412495,-228.88198955276198,1758.7780478272575,1,72075.28459620941
78,39,6.555462258585482,10.03655631780698,15.641073048107241,309.7578696453854,,1938.048426070923,0,74013.33302228033
78,40,10.662085278249474,10.10778446835127,16.627707498640742,490.34054150673506,,1901.931891698653,0,75915.26491397899
78,41,8.251935154605588,7.120732830615738,16.690544628687526,527.1789110990571,,1894.5642177801885,0,77809.82913175918
78,42,9.205631730884383,8.216917715607943,22.021271112475546,721.1262661982688,,1855.7747467603463,0,79665.60387851953
78,43,8.892935214025668,13.412879842399256,22.691087889646962,565.2241883213295,-244.08412086227838,1698.2596461021606,1,81363.86352462169
78,44,5.902630245594882,8.355631463082636,19.651838831483634,389.10212223774715,-243.50542248668125,1729.9616179972058,1,83093.8251426189
78,45,16.998748699141252,10.544610944242923,17.239993419258457,505.93526254588124,,1898.8129474908237,0,84992.63809010971
78,46,9.507621756075393,4.327924459235299,13.07976735378889,555.443044744815,,1888.9113910510373,0,86881.54948116075
78,47,13.341177659734486,4.325890088140348,17.039842976802102,399.27299873936323,-233.1847723235848,1728.1308602269148,1,88609.68034138766
78,48,19.187953918118897,9.139589897260295,14.810899028950363,463.58743994013844,,1907.2825120119724,0,90516.96285339964
78,49,10.409305227446058,10.982552228810109,16.35555316491132,574.0125372192014,,1885.19749255616,0,92402.1603459558
79,0,5.56404510657982,10.361929858127056,22.854708912520348,167.08317399976954,,1966.5833652000465,0,1966.5833652000465
79,1,12.6628450712223,9.967938004554325,19.88303239081675,20.25714823791036,-219.8460392648985,1796.3537133171762,1,3762.9370785172227
79,2,10.783922575998504,9.39393293280657,25.12865667569596,0.0,-144.8350574573781,1800.0,1,5562.937078517223
79,3,10.082009031770701,10.124354955885432,20.313544370266637,148.81576441471455,,1970.2368471170573,0,7533.17392563428
79,4,14.131611118175385,10.586669026883014,22.248725794637394,250.47691789936968,,1949.904616420126,0,9483.078542054405
79,5,23.222352623542008,7.399999855724305,17.644302591338032,60.624133633746965,-252.92393769955328,1789.0876559459257,1,11272.166198000332
79,6,11.600124957762548,10.514090754330903,22.764547242749718,170.52381976451167,,1965.8952360470976,0,13238.06143404743
79,7,17.82257654987489,6.665216909456606,19.953235170733695,235.9292403051251,,1952.8141519389749,0,15190.875585986405
79,8,-6.947297147723532,12.691365124123624,31.433163664986527,310.0968397378541,,1937.9806320524292,0,17128.856218038833
79,9,6.204145647144621,9.766933239716437,32.59753393795043,361.27456880954634,,1927.745086238091,0,19056.601304276926
79,10,4.818927300554471,12.291337829419353,20.82837100625283,247.9595372725897,-237.29449643317164,1755.3672832909342,1,20811.96858756786
79,11,5.629425426210519,7.772859079502833,24.123900087924483,325.3085615380447,,1934.9382876923912,0,22746.90687526025
79,12,13.566761819711537,4.524176633625131,14.447485977382506,231.70062634242586,-190.55266183589222,1758.2938872583634,1,24505.200762518612
79,13,10.629124372416074,8.916694418094103,21.16963769791189,53.03932233246269,-233.56111804797337,1790.4529219801568,1,26295.65368449877
79,14,5.5119291244152055,9.25993964319974,20.512233599470235,82.67306665868492,,1983.4653866682631,0,28279.119071167035
79,15,4.239569207730866,9.329488457264207,27.05436971126106,183.17835339302619,,1963.3643293213947,0,30242.48340048843
79,16,10.119981644957914,8.435271235090683,16.189933022140636,268.74258457845457,,1946.2514830843093,0,32188.73488357274
79,17,17.789599690370906,4.161595739459567,12.28253177285059,106.95250780165186,-238.27285565423563,1780.7485485957027,1,33969.48343216844
79,18,20.29771430630123,9.227451304112343,18.50367204927058,0.0,-144.99723675240998,1800.0,1,35769.48343216844
79,19,16.413506223088355,10.73911092409397,16.17529005668284,158.85863494407542,,1968.228273011185,0,37737.71170517962
79,20,17.268495704870542,10.69163594641693,18.5889139987564,0.0,-192.3537795684423,1800.0,1,39537.71170517962
79,21,13.362795623424635,11.157653993768603,16.79988235046993,0.0,-133.0345375415143,1800.0,1,41337.71170517962
79,22,6.535785914722853,12.939667855899355,24.00597062978562,0.0,-58.30046244075571,1800.0,1,43137.71170517962
79,23,11.25935647578794,5.7402761796100785,18.495362171843666,0.0,-57.17466806240551,1800.0,1,44937.71170517962
79,24,13.086362807730408,7.997488517938981,16.745986171061254,0.0,-50.93698799697823,1800.0,1,46737.71170517962
79,25,8.810515334634033,14.253379810559819,24.648260705190737,67.23255840240259,,1986.5534883195196,0,48724.265193499145
79,26,10.872247985110096,9.815884947354588,17.728906844438747,135.53310164896558,,1972.893379670207,0,50697.15857316935
79,27,10.705027880806504,12.723153940638836,13.145049666771758,379.6586749567143,,1924.0682650086574,0,52621.22683817801
79,28,22.428415280217745,8.774103884799839,16.49799977082612,527.0535274795615,,1894.5892945040878,0,54515.8161326821
79,29,10.071710604573699,13.673226032768788,16.428744738869725,339.8300228425235,-226.30053710967115,1738.830595888346,1,56254.64672857044
79,30,14.633655674766374,3.196922790598923,8.851748463825707,182.45323267062673,-214.32444922749585,1767.1584181192873,1,58021.80514668973
79,31,16.996647193533796,4.818112366409009,13.01031661583138,86.52234563605145,-248.329909282517,1784.4259777855107,1,59806.23112447524
79,32,6.286424742455295,14.071732825269248,25.048962283674935,0.0,-148.63838453882818,1800.0,1,61606.23112447524
79,33,21.80465273832919,8.57172184056526,11.739768568799136,55.9478063705777,,1988.8104387258845,0,63595.04156320113
79,34,11.633316349805579,12.238278638471158,26.614565257262434,191.9134451139973,,1961.6173109772008,0,65556.65887417832
79,35,7.523120485756723,9.287995817787987,20.842777864245157,141.66183270734885,-210.48510421552575,1774.500870112677,1,67331.159744291
79,36,1.2590211426483222,14.58968058777085,29.373189905273367,254.60901474534677,,1949.0781970509306,0,69280.23794134194
79,37,-4.3892859246547005,9.974368390882479,21.87336280139902,306.82988029103666,,1938.634023941793,0,71218.87196528373
79,38,10.727837241872349,5.8256127676927925,11.014464271504757,82.01052169633836,-291.4523659270638,1785.238106094659,1,73004.11007137838
79,39,18.958658475222457,2.906652815820758,21.70539259228364,167.79754908033618,,1966.4404901839328,0,74970.55056156231
79,40,13.792644683170263,9.205122348126848,25.025104955252857,75.31424502374402,-213.86159658930035,1786.443435895726,1,76756.99399745805
79,41,5.218296755143967,7.03456278650601,18.902291247263562,165.20586865884957,,1966.95882626823,0,78723.95282372627
79,42,9.886893600002619,7.749972090045471,28.737868751710607,24.706923715061002,-189.524403551618,1795.5527537312892,1,80519.50557745756
79,43,10.676072658557194,9.645323563778163,18.423350969415157,0.0,-91.45006754547661,1800.0,1,82319.50557745756
79,44,7.129321347406578,4.925252785110672,21.540676197557566,0.0,-84.48181113574469,1800.0,1,84119.50557745756
79,45,10.071904783324607,2.871887818664942,17.119079959407156,0.0,-56.74398168318234,1800.0,1,85919.50557745756
79,46,9.953168095404484,8.930778301498083,15.396706021853529,38.76359777198474,,1992.2472804456029,0,87911.75285790316
79,47,12.69046786661385,7.454735337336485,11.694607391693975,0.0,-122.59464122501156,1800.0,1,89711.75285790316
79,48,7.095536021051559,7.318671942359827,21.835704172329176,51.737383002613754,,1989.6525233994773,0,91701.40538130264
79,49,17.172472815588804,14.085527217457471,20.59487266505739,0.0,-164.80965864593915,1800.0,1,93501.40538130264
80,0,13.950984616192773,8.380671152609974,21.026287060111542,83.33139717379015,,1983.3337205652422,0,1983.3337205652422
80,1,9.236842474840586,6.57008731044159,25.64100870183048,221.22214200530178,,1955.75557159894,0,3939.089292164182
80,2,8.256459734611802,8.792887253626207,17.988359876161972,171.53897838974294,-180.9036994886586,1769.1229838898464,1,5708.212276054029
80,3,12.309329224746504,3.6077251021052996,17.675849931786768,357.00813857680293,,1928.5983722846395,0,7636.810648338668
80,4,16.960010604178354,1.571667812261686,14.332985092304892,319.86848672820423,-183.06633347195327,1742.4236723889233,1,9379.234320727592
80,5,21.211937941825596,12.687891709816778,13.173387325802533,361.7481302716037,,1927.6503739456793,0,11306.88469467327
80,6,12.141898042610354,10.252828969796173,19.556520643950172,407.7817703946928,,1918.4436459210615,0,13225.328340594333
80,7,5.6986372083964465,11.019853136828786,17.754357324753073,267.9645280018609,-216.3672752495678,1751.766384959665,1,14977.094725553998
80,8,6.381036529351017,5.103680563168747,20.301977287101366,102.3329851923498,-234.34859604053787,1781.5800626653772,1,16758.674788219374
80,9,7.872973228984762,10.58766509930581,20.741955863521294,190.99437228867538,,1961.8011255422653,0,18720.47591376164
80,10,5.085143843749708,4.554816977482897,19.679968120173072,26.280356361602752,-225.68774533948488,1795.2695358549115,1,20515.745449616552
80,11,1.901107195950388,9.866413033775475,23.11244963350799,108.20911486010397,,1978.3581770279795,0,22494.10362664453
80,12,12.37760642572163,14.202248571207754,18.60011973934486,231.62017414858056,,1953.6759651702841,0,24447.779591814815
80,13,18.454435716173812,10.139650939029767,19.70424442451858,41.11252200470492,-249.06572077833297,1792.5997460391532,1,26240.379337853967
80,14,11.256264033810927,6.392855710687053,15.55057783492645,0.0,-106.86104120281374,1800.0,1,28040.379337853967
80,15,9.752125114801208,8.124899464098839,16.04913231763507,0.0,-101.13372161270644,1800.0,1,29840.379337853967
80,16,16.67749309279305,8.988704422701517,16.352083638597474,0.0,-23.691980715235676,1800.0,1,31640.379337853967
80,17,13.036453921469217,12.235550960667954,15.140182984416164,46.56197267108754,,1990.6876054657823,0,33631.06694331975
80,18,0.7447026916574604,12.295097150286221,30.665532794502035,0.0,-104.58884894106978,1800.0,1,35431.06694331975
80,19,12.37969432456779,8.195929726022676,26.72206552578912,0.0,-104.35306100070953,1800.0,1,37231.06694331975
80,20,4.831430643632378,12.186451154999652,26.861185566836753,0.0,-129.18788277498535,1800.0,1,39031.06694331975
80,21,6.294971465521588,11.828806304721592,24.376352769906646,0.0,-159.79745452817872,1800.0,1,40831.06694331975
80,22,7.433774937365195,13.251997708634278,14.39814522921804,0.0,-28.92697670625483,1800.0,1,42631.06694331975
80,23,9.042868612753885,3.7716398046771156,11.638461905421302,0.0,-116.1890218152559,1800.0,1,44431.06694331975
80,24,14.359320815083848,7.975471925511532,14.756698069676503,0.0,-57.09021398775496,1800.0,1,46231.06694331975
80,25,2.610610070233413,10.354612260148704,23.348457809722834,0.0,-50.32209139511339,1800.0,1,48031.06694331975
80,26,5.691133008608256,9.701973330874678,28.528852156009194,0.0,-57.56601444794251,1800.0,1,49831.06694331975
80,27,8.578199230295848,5.06123974390484,19.22758491400256,0.0,-76.44834355740942,1800.0,1,51631.06694331975
80,28,5.626781868680883,4.868814487554451,17.066208525092037,0.0,-46.5383317775702,1800.0,1,53431.06694331975
80,29,10.544494151212408,4.505926346788411,15.403842705619315,132.22253307239683,,1973.5554933855205,0,55404.62243670527
80,30,11.010230278179835,5.7479415050278355,19.062245868560975,506.83943983534164,,1898.632112032932,0,57303.2545487382
80,31,7.003428379486609,18.59732970842929,23.072507024787058,376.1241740787156,-203.12036582149238,1732.2976486658313,1,59035.55219740403
80,32,6.128344274718481,14.007197775605084,24.38100559851558,248.6108861263498,-203.4218939979062,1755.250040497257,1,60790.80223790129
80,33,14.931231198362264,9.731045526851979,19.30805400328572,204.21974444971295,-213.9968404844251,1763.2404459990519,1,62554.04268390034
80,34,9.684786385083079,7.3381312118581965,17.282236961769144,164.2684820495773,-238.1220581428471,1770.431673231076,1,64324.47435713142
80,35,11.001519238376089,10.273237062874216,16.267855831118617,304.674416202715,,1939.065116759457,0,66263.53947389088
80,36,6.789706516485508,12.010863604980804,26.82273220253076,464.94489046151625,,1907.0110219076969,0,68170.55049579857
80,37,13.956802742177393,9.370095537911086,14.787396643663971,364.67092132135576,-215.03177340866284,1734.359234162156,1,69904.90972996072
80,38,6.824738237271653,11.953684505557666,22.75785393130429,162.86608501766398,-239.74294369072305,1770.6841046968207,1,71675.59383465754
80,39,19.203410700514546,5.677601433863281,11.676067771844352,269.93066654809877,,1946.0138666903804,0,73621.60770134794
80,40,11.848840169382143,14.573981804015249,20.01807679926557,398.9857681139384,,1920.2028463772124,0,75541.81054772514
80,41,11.429732135958554,9.965102670483926,22.854669452043204,268.6564775274151,-203.0516325158814,1751.6418340450655,1,77293.45238177021
80,42,8.809042446907156,4.9363104456911255,24.886204701273257,242.15077974164467,-202.40321464872892,1756.4128596465039,1,79049.86524141672
80,43,9.443577627055808,6.873042390114783,19.541540587879442,128.958014697701,-207.88046201864978,1776.787557354414,1,80826.65279877113
80,44,8.268794980613059,9.614255148384522,26.42813819850825,182.34502746992675,,1963.5309945060148,0,82790.18379327715
80,45,15.037417588044601,9.920679613080752,22.208279674538733,267.1889483021163,,1946.5622103395767,0,84736.74600361672
80,46,10.539391150411024,10.210396873314108,25.807798241884242,84.72166412588447,-245.3290022238721,1784.750100457341,1,86521.49610407406
80,47,7.560989874552572,14.096107425409745,23.661611714317182,0.0,-175.87602568376596,1800.0,1,88321.49610407406
80,48,7.657993213458983,10.147713144340948,18.802930953806165,0.0,-112.21219987642743,1800.0,1,90121.49610407406
80,49,17.63459012662868,11.046167784722323,12.707919814678647,71.74861354095438,,1985.6502772918093,0,92107.14638136586
81,0,9.902156999834398,5.875426046798326,15.472825339361805,0.0,-67.48134371371887,1800.0,1,1800.0
81,1,6.662364373338438,12.544139213054084,24.000625112811385,0.0,-80.42325093833878,1800.0,1,3600.0
81,2,10.075299706228352,6.438635421419585,13.539121398574158,106.16895939428004,,1978.7662081211438,0,5578.766208121144
81,3,10.169278417745115,10.320345468721989,15.798854334324647,171.58532403786708,,1965.6829351924266,0,7544.44914331357
81,4,12.92045035424199,12.466939795817908,30.141955008351594,83.6590544776815,-216.2707592339276,1784.9413701940177,1,9329.390513507587
81,5,11.813301129252649,6.626115534200777,15.387115825262448,150.22895071367333,,1969.9542098572654,0,11299.344723364853
81,6,7.542871161575658,14.378055047857178,26.736476079728327,244.85133649773795,,1951.0297327004528,0,13250.374456065307
81,7,10.9446888537444,9.049025211469422,24.026898337167033,75.24690172571948,-223.62022206463828,1786.4555576893708,1,15036.830013754678
81,8,11.930121591572966,7.270360995623506,17.486463636925393,232.0110208345671,,1953.5977958330868,0,16990.427809587763
81,9,13.895491987969175,12.830851038681974,17.020885740832707,360.5933396417066,,1927.881332071659,0,18918.30914165942
81,10,18.583329852435988,6.836174064601285,17.235497398625682,435.0616291292111,,1912.9876741741577,0,20831.29681583358
81,11,6.753939421937951,9.928008899746876,32.4037536397284,347.8592016010288,-223.53422891499048,1737.3853437118153,1,22568.682159545395
81,12,13.034633381388135,9.733131212585072,21.96704381312115,483.4096572826414,,1903.3180685434718,0,24472.00022808887
81,13,7.756562317948114,6.128286112787604,21.37567840185074,355.4504212063505,-238.0120787849811,1736.0189241828568,1,26208.019152271725
81,14,17.969873844791525,3.226555785262426,14.568685363168075,212.68149054848547,-201.43974657530376,1761.7173317012725,1,27969.736483972996
81,15,6.576076179768681,11.576407402954482,14.985421006801978,288.29549626734917,,1942.3409007465305,0,29912.077384719527
81,16,11.479056464627671,13.66969741632024,19.882744757460767,121.92856092746118,-219.28205761518947,1778.052859033057,1,31690.130243752585
81,17,12.562566360707057,6.671737977267994,17.105693942243587,365.0857562020658,,1926.982848759587,0,33617.11309251217
81,18,12.72758167884626,14.591158617967398,18.98879109900494,495.2126169188031,,1900.9574766162395,0,35518.07056912841
81,19,5.998229783940614,4.729340817780106,18.47073635309072,710.2286829200293,,1857.9542634159943,0,37376.024832544404
81,20,8.996724915714733,6.703198309719983,28.07686111727857,787.7238323866844,,1842.4552335226633,0,39218.480066067066
81,21,15.606576660406354,12.74696308987694,23.020032405561025,988.7352991030706,,1802.2529401793859,0,41020.73300624645
81,22,12.729537775832828,9.201627772423514,19.066442808813648,1099.2839834071272,,1780.1432033185747,0,42800.87620956503
81,23,3.8438516129647047,10.602393915193502,20.80658083814376,970.1082240552327,-236.57664303883337,1625.380519670058,1,44426.25672923509
81,24,17.141573514887057,11.24777493811606,13.677550194724345,1077.410059507131,,1784.517988098574,0,46210.77471733366
81,25,3.8961954209475422,11.377801246373005,25.978974449237313,964.2913735721745,-240.05272505658604,1626.427552757009,1,47837.20227009067
81,26,10.614294642843335,3.568573105850075,24.24628506332574,894.4361654071488,-173.059006553088,1639.0014902267133,1,49476.20376031738
81,27,17.616225440231943,11.088545432174946,20.97830240215774,967.3212938018777,,1806.5357412396247,0,51282.73950155701
81,28,11.922647703809012,12.0482205259156,22.976480335031397,853.931767712632,-217.38118741997607,1646.292281811726,1,52929.03178336874
81,29,17.65855588227264,0.7752228675786572,10.330120967533343,730.2748781618166,-195.66129143588955,1668.5505219308734,1,54597.582305299606
81,30,14.040578431732067,7.722000471718365,20.76808157065054,641.1802884988573,-213.18951401965035,1684.5875480702057,1,56282.169853369815
81,31,5.7915206946835065,6.291669612869242,14.026741889414206,725.878319658816,,1854.824336068237,0,58136.99418943805
81,32,9.945291551973561,7.681310161961257,14.130179643023528,733.3051653002971,-161.12701907609062,1668.0050702459466,1,59804.999259683995
81,33,2.903092581590071,14.04513737184568,17.895461957767456,925.1556184400272,,1814.9688763119948,0,61619.968135995994
81,34,1.693867645993409,13.759138119325218,26.8200117001685,710.0947411506502,-252.65796895881022,1672.1829465928831,1,63292.151082588876
81,35,11.234755505040988,4.744162926636167,15.731192721478259,808.6289758775214,,1838.2742048244957,0,65130.42528741337
81,36,10.837416386623664,11.968278588893538,20.109441583568376,893.2610544569071,,1821.3477891086186,0,66951.77307652199
81,37,1.3740687047997895,11.644724770318701,25.151161796864375,804.2760679781042,-215.6294961999572,1655.2303077639415,1,68607.00338428593
81,38,-2.849115929459705,7.086369831899914,30.061307428675686,658.5091976847413,-196.63143471738385,1681.4683444167467,1,70288.47172870267
81,39,6.978357259522667,15.411962472916137,19.224959036627364,566.3344394419456,-210.61724565821783,1698.05980090045,1,71986.53152960313
81,40,9.669724515958487,5.844070859603465,23.18254992544628,748.1684841749194,,1850.3663031650162,0,73836.89783276814
81,41,6.041965071797234,2.5859053620752075,14.471184789579844,977.2859412986589,,1804.5428117402685,0,75641.44064450842
81,42,19.341241953894258,12.395060285733404,23.805128060054464,885.7533030531716,-197.23171955152827,1640.5644054504291,1,77282.00504995884
81,43,12.498531003436058,4.17539857128175,11.057466724032873,821.475017992864,-245.36005577152605,1652.1344967612843,1,78934.13954672012
81,44,11.225740701002545,6.341211849217264,12.528042546502443,938.9769509011949,,1812.2046098197611,0,80746.34415653988
81,45,7.148825648271073,7.330665092214803,27.23421579240386,841.7625186069195,-243.04885640122802,1648.482746650755,1,82394.82690319064
81,46,5.49146690276771,8.700407730619409,20.93591116881571,907.9042752103236,,1818.4191449579355,0,84213.24604814858
81,47,1.8197366662103587,12.200815497282061,21.458263364714806,799.4556484453449,-212.49958608633847,1656.0979832798378,1,85869.34403142841
81,48,-1.3217193719850808,10.657359956836688,23.826918502696113,832.1458252854793,,1833.5708349429042,0,87702.91486637131
81,49,8.597024654804166,8.624663121938934,25.607887905042706,944.0882930594079,,1811.1823413881186,0,89514.09720775943
82,0,7.207254865538798,9.153333895570197,17.860920770371635,58.840176287184875,,1988.231964742563,0,1988.231964742563
82,1,0.11497966079866018,8.27453854009798,19.210859335422384,159.0646714945239,,1968.187065701095,0,3956.419030443658
82,2,16.212598525748746,11.345095589071104,20.529274695772443,233.81873457321083,,1953.236253085358,0,5909.655283529016
82,3,7.923980750085485,14.157058256592663,24.13143805245307,67.89767579518737,-252.24371240927144,1787.7784183568663,1,7697.433701885882
82,4,18.26454975150751,7.300347911192984,8.203990014661741,0.0,-200.67998838629046,1800.0,1,9497.433701885882
82,5,10.593263627942184,5.788893708009597,14.015083012741012,0.0,-66.74942156109341,1800.0,1,11297.433701885882
82,6,15.581047928643304,7.82276165730895,16.63717603968328,95.53363785143341,,1980.8932724297135,0,13278.326974315596
82,7,11.978599850476975,5.458643914345826,18.58542853905594,160.31725292089817,,1967.9365494158203,0,15246.263523731415
82,8,9.044493011744118,14.484039740922862,25.934299539216653,275.2189795291027,,1944.9562040941794,0,17191.219727825595
82,9,17.00033554216196,6.776926224237421,16.289422441074436,316.55767495933105,,1936.6884650081338,0,19127.90819283373
82,10,14.215846100620684,12.887127732629866,19.195581615307812,425.2052633682923,,1914.9589473263416,0,21042.86714016007
82,11,-2.089028907862021,10.514790622292258,23.510312731433768,570.9072198385958,,1885.818556032281,0,22928.68569619235
82,12,12.504102801711245,11.626651471729579,18.74059300156264,725.184438069664,,1854.9631123860672,0,24783.64880857842
82,13,13.049524580788727,11.046772603002298,21.717153024498817,611.9282497997145,-185.5639919351122,1689.8529150360512,1,26473.50172361447
82,14,9.31383335239506,9.973036630761769,23.839307525122315,574.9747349544571,-213.7044966322701,1696.504547708198,1,28170.00627132267
82,15,8.964756959426746,9.772575080974942,23.177766920908628,397.060286626902,-232.9271050814997,1728.5291484071577,1,29898.535419729826
82,16,4.713606526457169,10.333722392747047,23.22736304774952,518.0800323135261,,1896.3839935372948,0,31794.919413267122
82,17,8.596420256939467,12.3943141612275,20.889687972250634,582.0958040272758,,1883.5808391945448,0,33678.500252461665
82,18,10.09726798378018,11.93600868132862,22.431587896498648,688.4311266573375,,1862.3137746685327,0,35540.814027130196
82,19,8.73739210611365,6.905638007722002,17.481419784949278,825.4255011422433,,1834.9148997715515,0,37375.72892690175
82,20,11.815233117715376,11.784917401106425,23.043088741517362,849.8194499150511,-204.08084387479425,1647.032499015291,1,39022.761425917044
82,21,11.684464857998671,12.969789748983855,23.197997438600837,935.4384497784733,,1812.9123100443057,0,40835.67373596135
82,22,13.267670307445467,8.227510673251064,15.843317477816463,1060.1780827499279,,1787.9643834500146,0,42623.638119411364
82,23,8.19601335818541,8.712206827585002,14.99955946218769,1157.1834069115039,,1768.5633186176992,0,44392.201438029064
82,24,21.32462036861618,8.860805353333282,15.385201605637143,1332.374616791671,,1733.5250766416657,0,46125.72651467073
82,25,8.246221938949727,15.831441294678726,24.708708458147193,1411.927592611164,,1717.6144814777672,0,47843.340996148494
82,26,8.19631900544642,15.406592789286305,25.40532959611236,1257.1171684327226,-205.7267717053944,1573.7189096821103,1,49417.0599058306
82,27,6.894666903606726,8.633992187652032,14.819289641910665,1195.8734441831011,-186.319642331948,1584.742780047042,1,51001.80268587764
82,28,15.620054482467797,8.308123912898177,16.74089023593692,1033.1937139061135,-208.54800256954763,1614.0251314968996,1,52615.82781737454
82,29,5.858489926444028,4.6572104463216375,23.334755832970863,1013.7708247034345,-209.04864902091822,1617.5212515533817,1,54233.34906892793
82,30,10.464003877808544,10.608928645289698,22.848238498489586,883.8598003635409,-217.03434498257593,1640.9052359345626,1,55874.25430486249
82,31,8.674075804468885,9.673972040231988,20.850689522733354,720.313374410099,-212.9641020118912,1670.3435926061825,1,57544.59789746867
